X1,X2,X3,X4,X5,X6,X7,X8,class
0.61036468,0.72216844,0.00855513,0.14516129,0.04659498,0.10828025,0.59287532,0.63870353,1
0.63147793,0.72023233,0.00848881,0.22580645,0.13261649,0.25690021,0.65224767,0.64823642,1
0.64011516,0.69699903,0.00742771,0.38306452,0.16129032,0.17409766,0.60983885,0.64823642,1
0.60172745,0.67473379,0.00632240,0.32258065,0.15770609,0.29723992,0.64291773,0.58150620,1
0.68522073,0.73668925,0.00395703,0.35080645,0.25806452,0.34394904,0.68617472,0.67588179,1
0.62284069,0.64278800,0.00353701,0.43145161,0.34050179,0.32271762,0.62595420,0.61963775,2
0.55566219,0.56631171,0.00660978,0.43145161,0.12186380,0.27813163,0.63528414,0.54432793,1
0.66026871,0.65053243,0.00647714,0.43548387,0.28673835,0.25690021,0.69465649,0.64823642,1
0.57101727,0.65924492,0.00826775,0.25806452,0.27240143,0.25690021,0.64291773,0.59008580,2
0.47408829,0.54791868,0.01065523,0.34274194,0.30107527,0.23566879,0.43256997,0.53384175,2
0.51823417,0.54598258,0.00994783,0.42338710,0.12544803,0.14861996,0.49024597,0.58150620,2
0.46928983,0.44046467,0.00939517,0.43145161,0.27956989,0.21443737,0.45716709,0.50428980,2
0.40978887,0.40561471,0.00749403,0.42741935,0.30465950,0.36305732,0.36386768,0.48522402,1
0.35028791,0.34365924,0.00656557,0.43145161,0.72043011,0.70276008,0.40627651,0.33269781,1
0.20921305,0.21878025,0.01218056,0.43548387,0.36917563,0.38428875,0.24427481,0.24690181,1
0.36468330,0.37463698,0.01127421,0.43145161,0.12903226,0.17409766,0.38040712,0.32411821,1
0.47312860,0.51984511,0.00963834,0.43145161,0.19713262,0.27813163,0.51653944,0.45853194,1
0.41266795,0.50145208,0.00893094,0.27016129,0.03584229,0.06794055,0.45716709,0.43946616,1
0.47792706,0.52662149,0.00594659,0.42338710,0.09318996,0.17409766,0.54961832,0.49571020,1
0.37523992,0.38431752,0.00786984,0.43548387,0.39068100,0.42675159,0.50890585,0.37273594,1
0.40019194,0.42594385,0.00678663,0.37500000,0.18279570,0.19532909,0.40627651,0.43946616,1
0.34165067,0.34172314,0.00784773,0.43145161,0.32258065,0.34394904,0.36386768,0.38131554,1
0.23704415,0.27783156,0.01202582,0.21774194,0.32616487,0.25690021,0.26123834,0.29551954,1
0.10652591,0.16069700,0.01346273,0.38709677,0.18279570,0.21443737,0.18490246,0.10486177,1
0.31861804,0.36398838,0.00793616,0.43145161,0.32258065,0.25690021,0.33757422,0.32411821,1
0.34740883,0.42787996,0.00645504,0.24193548,0.41218638,0.29723992,0.32994063,0.39084843,1
0.28119002,0.36495644,0.00806879,0.25403226,0.32616487,0.25690021,0.24427481,0.36224976,1
0.27639155,0.34269119,0.00985940,0.40322581,0.30824373,0.25690021,0.24427481,0.32411821,1
0.22072937,0.30687318,0.01151738,0.33467742,0.07168459,0.08704883,0.23664122,0.23832221,1
0.30518234,0.39593417,0.01171633,0.24596774,0.07885305,0.10828025,0.28753181,0.38131554,1
0.34740883,0.42787996,0.00948360,0.39112903,0.10035842,0.21443737,0.36386768,0.34318398,1
0.38195777,0.44917715,0.00822354,0.42338710,0.16129032,0.14861996,0.35623410,0.39084843,1
0.35892514,0.44433688,0.00798037,0.37096774,0.10752688,0.12951168,0.41391009,0.39084843,1
0.46449136,0.56050339,0.00725086,0.23790323,0.13261649,0.12951168,0.40627651,0.53384175,2
0.43186180,0.53146176,0.00652135,0.29838710,0.14695341,0.21443737,0.48261238,0.43946616,2
0.45585413,0.51694095,0.00678663,0.42741935,0.20430108,0.23566879,0.42324003,0.51477598,1
0.38963532,0.40077444,0.00908568,0.42741935,0.23655914,0.25690021,0.41391009,0.39084843,1
0.33589251,0.34462730,0.00999204,0.43145161,0.32616487,0.34394904,0.39694656,0.31363203,1
0.35124760,0.37850920,0.00873198,0.43145161,0.34408602,0.38428875,0.45716709,0.36224976,1
0.31861804,0.35140368,0.00632240,0.43145161,0.39068100,0.42675159,0.40627651,0.20972355,1
0.06429942,0.04162633,0.01160580,0.42741935,0.57347670,0.34394904,0.08396947,0.13346044,1
0.13819578,0.12584705,0.01383854,0.42741935,0.24014337,0.23566879,0.24427481,0.15252622,1
0.31381958,0.34946757,0.00961623,0.36290323,0.40860215,0.34394904,0.32994063,0.35367016,1
0.24664107,0.31364956,0.01036785,0.39516129,0.18279570,0.25690021,0.31297710,0.23832221,1
0.37523992,0.44627299,0.00899726,0.41532258,0.14336918,0.17409766,0.42324003,0.39942803,1
0.43378119,0.51016457,0.00645504,0.34677419,0.12903226,0.14861996,0.48261238,0.43946616,1
0.56909789,0.57599226,0.00271907,0.39919355,0.10035842,0.12951168,0.63528414,0.54432793,1
0.38867562,0.40948693,0.00406756,0.35887097,0.43727599,0.47133758,0.44826124,0.39942803,1
0.29942418,0.33107454,0.00543815,0.35483871,0.24731183,0.36305732,0.26123834,0.36224976,1
0.19097889,0.26331075,0.00912990,0.38306452,0.18637993,0.27813163,0.23664122,0.19065777,1
0.26775432,0.30977735,0.00999204,0.43145161,0.20788530,0.29723992,0.33757422,0.25738799,1
0.38867562,0.44336883,0.00720665,0.39516129,0.41935484,0.32271762,0.38931298,0.44804576,1
0.44049904,0.52758955,0.00585817,0.25403226,0.19713262,0.21443737,0.38931298,0.51477598,2
0.41170825,0.46950629,0.00866566,0.34274194,0.13978495,0.14861996,0.40627651,0.43946616,1
0.41074856,0.46466602,0.01012468,0.42338710,0.10752688,0.17409766,0.42324003,0.42897998,2
0.46353167,0.56824782,0.00815722,0.14516129,0.09318996,0.17409766,0.40627651,0.53384175,2
0.36468330,0.42497580,0.00961623,0.35080645,0.29390681,0.29723992,0.38931298,0.36224976,2
0.31381958,0.38044530,0.01145106,0.32661290,0.07885305,0.17409766,0.37319763,0.31363203,1
0.43090211,0.47241045,0.00919622,0.42741935,0.32616487,0.25690021,0.46564885,0.45853194,1
0.39059501,0.47337851,0.00915200,0.41935484,0.06810036,0.08704883,0.38931298,0.42897998,1
0.44433781,0.55082285,0.00828986,0.19758065,0.07526882,0.17409766,0.41391009,0.49571020,2
0.51823417,0.63213940,0.00572553,0.17741935,0.11827957,0.23566879,0.45716709,0.59008580,2
0.38003839,0.46853824,0.00612344,0.21370968,0.41218638,0.47133758,0.44953350,0.35367016,2
0.18234165,0.21103582,0.01131842,0.41935484,0.20788530,0.27813163,0.21119593,0.20972355,1
0.28310940,0.30687318,0.01105314,0.43145161,0.09677419,0.17409766,0.42324003,0.26787417,1
0.36276392,0.39690223,0.00875409,0.41935484,0.14695341,0.21443737,0.41391009,0.38131554,1
0.31669866,0.38238141,0.00912990,0.39516129,0.08602151,0.10828025,0.35623410,0.31363203,1
0.22552783,0.29816070,0.01021310,0.34677419,0.15770609,0.27813163,0.32994063,0.21925643,1
0.27735125,0.34849952,0.01010257,0.37500000,0.22939068,0.23566879,0.33757422,0.33269781,1
0.27927063,0.35043562,0.00888673,0.38709677,0.33333333,0.32271762,0.31297710,0.30505243,1
0.14779271,0.19070668,0.01337430,0.38306452,0.16845878,0.17409766,0.24427481,0.14204004,1
0.33205374,0.38141336,0.01063312,0.43145161,0.26164875,0.38428875,0.40627651,0.33269781,1
0.34165067,0.38044530,0.01078787,0.43145161,0.29749104,0.32271762,0.34690416,0.35367016,1
0.38483685,0.42400774,0.00795826,0.42741935,0.15053763,0.21443737,0.42324003,0.40991420,1
0.38291747,0.42497580,0.00917411,0.43145161,0.22580645,0.23566879,0.38083121,0.39942803,1
0.40307102,0.42594385,0.00824565,0.43145161,0.16487455,0.25690021,0.54198473,0.38131554,1
0.51631478,0.58760891,0.00645504,0.22580645,0.20788530,0.29723992,0.49024597,0.54432793,2
0.37236084,0.46176186,0.00658767,0.25403226,0.44444444,0.29723992,0.36386768,0.40991420,2
0.29942418,0.37947725,0.00667610,0.40322581,0.31899642,0.29723992,0.36386768,0.30505243,1
0.38195777,0.46563408,0.00439915,0.36693548,0.31899642,0.29723992,0.34690416,0.43946616,1
0.33301344,0.37754114,0.00731718,0.39112903,0.58781362,0.42675159,0.29686175,0.39942803,1
0.28982726,0.32913843,0.00912990,0.43145161,0.14695341,0.29723992,0.40627651,0.27645377,1
0.20441459,0.20038722,0.00899726,0.41935484,0.35125448,0.29723992,0.37319763,0.19065777,1
0.20729367,0.24975799,0.00806879,0.20967742,0.20430108,0.17409766,0.17726887,0.27645377,1
0.08061420,0.11035818,0.00935096,0.41129032,0.28315412,0.25690021,0.12722646,0.08579600,1
0.15738964,0.21103582,0.00711822,0.40725806,0.22222222,0.34394904,0.32061069,0.11534795,1
0.17562380,0.20716360,0.00793616,0.37096774,0.55913978,0.59872611,0.36386768,0.19065777,1
0.14779271,0.19070668,0.01043417,0.43548387,0.12186380,0.19532909,0.27056828,0.14204004,1
0.20249520,0.23814134,0.01158369,0.43548387,0.16129032,0.17409766,0.24427481,0.20972355,1
0.22360845,0.29235237,0.01189318,0.37903226,0.15053763,0.34394904,0.32994063,0.20114395,1
0.47312860,0.51306873,0.00729507,0.42741935,0.27240143,0.25690021,0.56658185,0.45853194,1
0.48944338,0.60406583,0.00563710,0.31854839,0.11111111,0.10828025,0.48261238,0.51477598,2
0.46641075,0.57405615,0.00603502,0.11693548,0.30824373,0.36305732,0.45716709,0.41849380,2
0.28694818,0.33301065,0.01034574,0.39516129,0.14336918,0.21443737,0.31297710,0.27645377,1
0.39443378,0.49273959,0.00736139,0.25806452,0.18637993,0.12951168,0.35623410,0.45853194,2
0.38195777,0.47337851,0.00623397,0.30241935,0.31182796,0.29723992,0.35623410,0.42897998,2
0.25143954,0.34365924,0.00895305,0.16532258,0.39068100,0.29723992,0.27056828,0.26787417,1
0.20153551,0.26911907,0.00795826,0.30645161,0.32974910,0.34394904,0.20356234,0.22783603,1
0.16410749,0.24007744,0.00992572,0.36290323,0.07526882,0.14861996,0.21119593,0.16110582,1
0.22648752,0.30590513,0.00771509,0.42741935,0.11469534,0.17409766,0.34690416,0.22783603,1
0.33493282,0.39787028,0.00844460,0.37500000,0.32258065,0.27813163,0.34690416,0.32411821,1
0.22744722,0.29622459,0.01085419,0.42741935,0.13620072,0.12951168,0.30449534,0.22783603,1
0.30230326,0.38722168,0.00974887,0.42741935,0.05017921,0.06794055,0.38083121,0.30505243,1
0.38483685,0.47725073,0.00943938,0.32661290,0.08960573,0.19532909,0.44020356,0.36224976,1
0.41554702,0.51306873,0.00981519,0.35483871,0.13261649,0.19532909,0.42324003,0.40991420,1
0.49328215,0.55856728,0.00636661,0.43548387,0.21505376,0.21443737,0.48261238,0.53384175,1
0.32437620,0.33785092,0.00912990,0.39919355,0.59856631,0.49256900,0.42324003,0.32411821,1
0.21401152,0.22362052,0.00966045,0.43548387,0.28673835,0.27813163,0.22052587,0.25738799,1
0.20633397,0.26621491,0.00906358,0.19758065,0.45878136,0.29723992,0.20356234,0.26787417,1
0.12763916,0.15972894,0.00994783,0.39112903,0.31541219,0.68152866,0.16793893,0.15252622,1
0.19577735,0.24104550,0.00915200,0.43145161,0.13620072,0.17409766,0.36386768,0.18207817,1
0.34452975,0.41916747,0.00857724,0.43548387,0.17204301,0.27813163,0.40627651,0.31363203,1
0.45777351,0.54404647,0.00616765,0.39919355,0.06810036,0.06794055,0.50890585,0.47664442,1
0.51823417,0.62245886,0.00420019,0.34274194,0.17921147,0.21443737,0.48261238,0.56244042,2
0.37140115,0.46950629,0.00625608,0.08467742,0.65949821,0.55414013,0.38083121,0.38131554,2
0.25335893,0.29816070,0.00893094,0.40725806,0.76344086,0.59872611,0.22815946,0.31363203,1
0.25623800,0.30880929,0.00912990,0.42338710,0.47311828,0.34394904,0.23664122,0.30505243,1
0.30998081,0.38818974,0.00835618,0.27419355,0.51612903,0.42675159,0.32061069,0.37273594,2
0.39251440,0.46950629,0.00722876,0.25806452,0.67025090,0.47133758,0.38083121,0.45853194,1
0.40211132,0.45498548,0.00824565,0.36693548,0.45878136,0.34394904,0.37319763,0.45853194,1
0.39923225,0.46176186,0.00895305,0.37500000,0.36200717,0.32271762,0.37319763,0.44804576,1
0.40882917,0.47725073,0.00749403,0.43548387,0.22939068,0.34394904,0.38931298,0.44804576,1
0.38387716,0.44143272,0.00828986,0.42741935,0.22939068,0.17409766,0.35623410,0.42897998,1
0.36756238,0.43465634,0.00941728,0.41532258,0.10394265,0.14861996,0.38931298,0.39942803,1
0.45489443,0.50822846,0.00842250,0.42741935,0.16487455,0.17409766,0.44020356,0.52526215,1
0.41170825,0.47628267,0.00888673,0.33064516,0.11827957,0.12951168,0.40627651,0.44804576,1
0.42706334,0.50338819,0.00906358,0.36290323,0.07526882,0.12951168,0.39694656,0.49571020,2
0.37907869,0.49273959,0.00800248,0.11693548,0.11469534,0.17409766,0.40627651,0.39942803,1
0.45969290,0.50919652,0.00826775,0.43548387,0.15412186,0.17409766,0.47328244,0.47664442,1
0.46928983,0.52274927,0.00762667,0.39919355,0.26881720,0.29723992,0.46564885,0.49571020,2
0.38483685,0.47918683,0.00486338,0.17741935,0.72401434,0.64118896,0.39694656,0.36224976,2
0.20153551,0.23620523,0.00990362,0.37096774,0.83154122,0.64118896,0.20356234,0.25738799,1
0.21209213,0.23039690,0.01184897,0.43548387,0.29390681,0.29723992,0.24427481,0.25738799,1
0.28119002,0.31364956,0.01136263,0.43548387,0.11469534,0.14861996,0.27989822,0.32411821,1
0.27927063,0.35140368,0.01034574,0.37500000,0.11827957,0.19532909,0.33757422,0.28693994,1
0.37428023,0.42594385,0.00831196,0.42741935,0.23655914,0.29723992,0.33757422,0.42897998,1
0.23608445,0.27976767,0.00954992,0.35887097,0.45161290,0.29723992,0.27056828,0.29551954,1
0.20633397,0.25750242,0.01098682,0.26209677,0.27598566,0.21443737,0.20356234,0.27645377,1
0.24472169,0.29138432,0.01058891,0.35080645,0.26164875,0.25690021,0.24427481,0.31363203,1
0.24856046,0.30784124,0.01027942,0.40322581,0.11469534,0.14861996,0.28753181,0.23832221,1
0.41362764,0.47144240,0.00862145,0.37903226,0.43010753,0.36305732,0.44953350,0.44804576,1
0.46065259,0.54598258,0.00751614,0.21370968,0.16845878,0.19532909,0.42324003,0.53384175,2
0.40690979,0.48112294,0.01030153,0.22580645,0.36559140,0.34394904,0.38931298,0.44804576,2
0.41746641,0.47047435,0.01180476,0.35080645,0.18279570,0.21443737,0.45716709,0.44804576,1
0.50575816,0.54211036,0.00959413,0.37903226,0.28315412,0.32271762,0.59287532,0.49571020,1
0.51919386,0.58276864,0.00820143,0.31451613,0.23297491,0.27813163,0.57591179,0.53384175,1
0.46928983,0.54791868,0.00917411,0.17741935,0.45878136,0.34394904,0.45716709,0.51477598,2
0.50671785,0.59632139,0.00795826,0.14919355,0.39784946,0.29723992,0.45716709,0.58150620,2
0.52303263,0.63117135,0.00855513,0.08467742,0.09677419,0.08704883,0.49024597,0.59008580,2
0.55278311,0.66311713,0.00716244,0.17338710,0.36559140,0.29723992,0.50890585,0.61963775,2
0.58061420,0.65053243,0.00592448,0.35887097,0.31541219,0.27813163,0.57591179,0.61105815,2
0.61612284,0.63697967,0.00727297,0.43548387,0.11111111,0.21443737,0.67854114,0.55290753,1
0.63723608,0.71151985,0.00559289,0.31048387,0.27240143,0.34394904,0.64291773,0.67588179,2
0.55278311,0.64181994,0.00795826,0.30645161,0.33691756,0.34394904,0.55894826,0.58150620,1
0.66794626,0.71055179,0.00486338,0.40725806,0.55197133,0.40552017,0.71925360,0.68636797,2
0.64107486,0.60987415,0.00263065,0.43548387,0.25448029,0.36305732,0.68617472,0.64823642,1
0.54990403,0.58276864,0.00689716,0.43951613,0.46953405,0.34394904,0.54961832,0.60057197,1
0.52975048,0.57405615,0.00957202,0.39516129,0.13620072,0.29723992,0.54961832,0.51477598,1
0.62380038,0.67763795,0.00733929,0.37903226,0.26523297,0.29723992,0.64291773,0.65681602,2
0.61420345,0.61568248,0.00636661,0.42741935,0.45878136,0.47133758,0.62595420,0.63870353,2
0.57293666,0.55856728,0.00815722,0.43548387,0.24014337,0.29723992,0.70229008,0.51477598,1
0.60940499,0.62245886,0.00616765,0.43548387,0.34767025,0.34394904,0.68617472,0.57102002,1
0.58541267,0.57986447,0.00775931,0.43951613,0.30824373,0.34394904,0.57591179,0.61105815,1
0.60076775,0.56631171,0.00802458,0.43548387,0.26523297,0.32271762,0.67854114,0.54432793,1
0.67178503,0.64085189,0.00722876,0.44354839,0.26881720,0.29723992,0.70229008,0.66730219,2
0.73512476,0.70183930,0.00718454,0.43145161,0.22222222,0.25690021,0.71162002,0.71591992,1
0.74664107,0.75798645,0.00811301,0.41935484,0.30107527,0.19532909,0.78795589,0.71591992,1
0.75911708,0.78702807,0.00738350,0.29032258,0.29749104,0.32271762,0.77099237,0.76167779,1
0.58541267,0.67763795,0.00773720,0.20161290,0.41935484,0.38428875,0.62595420,0.61105815,2
0.51535509,0.60890610,0.00736139,0.34677419,0.46236559,0.38428875,0.47328244,0.58150620,2
0.56333973,0.60793804,0.00804669,0.39516129,0.16129032,0.27813163,0.59287532,0.56244042,1
0.57581574,0.59535334,0.00862145,0.43951613,0.35842294,0.34394904,0.59287532,0.58150620,2
0.53838772,0.52952565,0.01012468,0.42741935,0.08960573,0.23566879,0.60220526,0.50428980,1
0.66698656,0.57792836,0.00919622,0.44354839,0.21863799,0.25690021,0.77099237,0.58150620,1
0.77543186,0.63601162,0.00800248,0.44354839,0.20071685,0.19532909,0.80491942,0.70543375,1
0.81381958,0.65440465,0.00638872,0.44354839,0.31541219,0.27813163,0.83121289,0.78265014,1
0.80998081,0.72023233,0.00532762,0.44758065,0.40143369,0.38428875,0.81424936,0.75309819,1
0.77639155,0.77928364,0.00590238,0.41935484,0.25448029,0.29723992,0.77862595,0.76167779,2
0.79078695,0.81316554,0.00687506,0.39112903,0.21863799,0.29723992,0.81424936,0.79122974,1
0.81285988,0.81800581,0.00534972,0.41532258,0.56272401,0.51167728,0.77099237,0.79122974,2
0.83109405,0.80832527,0.00508445,0.42741935,0.44444444,0.29723992,0.83884648,0.84747378,1
0.85892514,0.83736689,0.00559289,0.43951613,0.36917563,0.25690021,0.81424936,0.87702574,1
0.80422265,0.83736689,0.00603502,0.40322581,0.37992832,0.32271762,0.76251060,0.81982841,2
0.72648752,0.70667957,0.00612344,0.43548387,0.40143369,0.34394904,0.73791349,0.68636797,2
0.63339731,0.60793804,0.00855513,0.44354839,0.34408602,0.27813163,0.66157761,0.61105815,1
0.66506718,0.63504356,0.00877620,0.41129032,0.08602151,0.23566879,0.65224767,0.67588179,1
0.72360845,0.66214908,0.00835618,0.44758065,0.11111111,0.19532909,0.77099237,0.66730219,1
0.79462572,0.72216844,0.00722876,0.45161290,0.19713262,0.27813163,0.77099237,0.75309819,1
0.76967370,0.79283640,0.00541604,0.42338710,0.35842294,0.32271762,0.72858355,0.79122974,2
0.75719770,0.81122943,0.00466443,0.43548387,0.35483871,0.29723992,0.70229008,0.81029552,2
0.68714012,0.73281704,0.00705191,0.44354839,0.37992832,0.25690021,0.66921120,0.73403241,1
0.75527831,0.74540174,0.00694137,0.44758065,0.22939068,0.29723992,0.78795589,0.70543375,1
0.73512476,0.73572120,0.00733929,0.43145161,0.32616487,0.34394904,0.76251060,0.75309819,2
0.68330134,0.68441433,0.00904147,0.42741935,0.11827957,0.19532909,0.67854114,0.66730219,1
0.77159309,0.77734753,0.00815722,0.43548387,0.36200717,0.34394904,0.79558948,0.76167779,1
0.80038388,0.82962246,0.00707401,0.40725806,0.29749104,0.29723992,0.77862595,0.78265014,2
0.73128599,0.83349468,0.00853303,0.25000000,0.22222222,0.27813163,0.66157761,0.77216397,2
0.78598848,0.85382381,0.00789194,0.39516129,0.25806452,0.25690021,0.80491942,0.80171592,1
0.82533589,0.86447241,0.00654346,0.43548387,0.40143369,0.40552017,0.77099237,0.86844614,2
0.85028791,0.86931268,0.00581395,0.38306452,0.32616487,0.27813163,0.80491942,0.83889418,2
0.72648752,0.78315586,0.00470864,0.43951613,0.30465950,0.36305732,0.69465649,0.76167779,2
0.61228407,0.60406583,0.00707401,0.43951613,0.38351254,0.32271762,0.60983885,0.61963775,1
0.61132438,0.57308809,0.00859935,0.44354839,0.30465950,0.27813163,0.60220526,0.60057197,2
0.66986564,0.65730881,0.00811301,0.44354839,0.22939068,0.29723992,0.71925360,0.65681602,2
0.72456814,0.71829622,0.00780352,0.37096774,0.08243728,0.29723992,0.72858355,0.68636797,1
0.79558541,0.81413359,0.00641082,0.44758065,0.27956989,0.27813163,0.78795589,0.79122974,1
0.76391555,0.82768635,0.00590238,0.41129032,0.17921147,0.25690021,0.73791349,0.80171592,2
0.79270633,0.84607938,0.00641082,0.43548387,0.21863799,0.36305732,0.75487701,0.80171592,2
0.81094050,0.83349468,0.00705191,0.43951613,0.13261649,0.12951168,0.77862595,0.81029552,1
0.79846449,0.86737657,0.00669820,0.38709677,0.22222222,0.21443737,0.77099237,0.81029552,2
0.78598848,0.85382381,0.00623397,0.43145161,0.20071685,0.17409766,0.72858355,0.81982841,2
0.72456814,0.77250726,0.00641082,0.43548387,0.25806452,0.19532909,0.69465649,0.74261201,2
0.74856046,0.80929332,0.00669820,0.45161290,0.20071685,0.23566879,0.77862595,0.74261201,2
0.75623800,0.77928364,0.00714033,0.44354839,0.27956989,0.38428875,0.75487701,0.77216397,2
0.72648752,0.78315586,0.00793616,0.42338710,0.10035842,0.17409766,0.68617472,0.75309819,2
0.76007678,0.85382381,0.00809090,0.35080645,0.07885305,0.10828025,0.70229008,0.80171592,2
0.79942418,0.86834463,0.00833407,0.37096774,0.06810036,0.10828025,0.77862595,0.79122974,1
0.82725528,0.87802517,0.00709612,0.43145161,0.12544803,0.17409766,0.77099237,0.85795996,2
0.74952015,0.84414327,0.00674242,0.35483871,0.15770609,0.17409766,0.66157761,0.78265014,2
0.76007678,0.78218780,0.00720665,0.43951613,0.21146953,0.17409766,0.70229008,0.81029552,1
0.75239923,0.76185866,0.00789194,0.45161290,0.15770609,0.14861996,0.73791349,0.74261201,1
0.76007678,0.75024201,0.00886462,0.42741935,0.21863799,0.17409766,0.71925360,0.76167779,1
0.73224568,0.71442401,0.01010257,0.43951613,0.25089606,0.17409766,0.70229008,0.76167779,1
0.75047985,0.73765731,0.00974887,0.41532258,0.20071685,0.23566879,0.73791349,0.75309819,1
0.80614203,0.81122943,0.00795826,0.28225806,0.26881720,0.23566879,0.79558948,0.80171592,2
0.85412668,0.85479187,0.00627819,0.35483871,0.26523297,0.29723992,0.79558948,0.88751192,2
0.75719770,0.74927396,0.00720665,0.45161290,0.18279570,0.25690021,0.77862595,0.70543375,1
0.85508637,0.86156825,0.00610134,0.44354839,0.28315412,0.21443737,0.82188295,0.83889418,1
0.84452975,0.85575992,0.00729507,0.45161290,0.26881720,0.21443737,0.79558948,0.86844614,2
0.77831094,0.72507260,0.00890883,0.45161290,0.13620072,0.12951168,0.74554707,0.77216397,1
0.78982726,0.80251694,0.00798037,0.43145161,0.31182796,0.32271762,0.75487701,0.80171592,2
0.78023033,0.85188771,0.00678663,0.40322581,0.41577061,0.34394904,0.75487701,0.81029552,2
0.85892514,0.91577928,0.00672031,0.43145161,0.38709677,0.27813163,0.80491942,0.89609152,2
0.80134357,0.86447241,0.00831196,0.44758065,0.18996416,0.38428875,0.75487701,0.82840801,2
0.79270633,0.87415295,0.00828986,0.37903226,0.16845878,0.21443737,0.75487701,0.81982841,2
0.80710173,0.87221684,0.00879830,0.41935484,0.18637993,0.14861996,0.74554707,0.83889418,1
0.79942418,0.88576960,0.00844460,0.36290323,0.26164875,0.25690021,0.74554707,0.85795996,2
0.80902111,0.86060019,0.00687506,0.41935484,0.22939068,0.19532909,0.75487701,0.85795996,2
0.79558541,0.81026137,0.00813511,0.41935484,0.05017921,0.08704883,0.75487701,0.78265014,1
0.81861804,0.84801549,0.00749403,0.45161290,0.11827957,0.12951168,0.77862595,0.82840801,2
0.82821497,0.88286544,0.00744982,0.43951613,0.03584229,0.08704883,0.79558948,0.84747378,1
0.82533589,0.88092933,0.00733929,0.43548387,0.18996416,0.19532909,0.78795589,0.83889418,2
0.80518234,0.84414327,0.00747193,0.44354839,0.08602151,0.12951168,0.77862595,0.79122974,1
0.83877159,0.88770571,0.00676452,0.44758065,0.19354839,0.23566879,0.81424936,0.82840801,1
0.83013436,0.88189739,0.00623397,0.43548387,0.19713262,0.19532909,0.79558948,0.83889418,2
0.79078695,0.85479187,0.00806879,0.44354839,0.10035842,0.12951168,0.74554707,0.82840801,2
0.78694818,0.87028074,0.00817933,0.43145161,0.21146953,0.25690021,0.76251060,0.81982841,2
0.85604607,0.92255566,0.00736139,0.44354839,0.36559140,0.27813163,0.83884648,0.88751192,2
0.88387716,0.92642788,0.00702980,0.44354839,0.27598566,0.25690021,0.82188295,0.93326978,2
0.81094050,0.81510165,0.00870988,0.44354839,0.12903226,0.10828025,0.77099237,0.78265014,1
0.81957774,0.83059051,0.00857724,0.43548387,0.14695341,0.21443737,0.79558948,0.81029552,1
0.85700576,0.87028074,0.00714033,0.45161290,0.18637993,0.19532909,0.84732824,0.82840801,1
0.87523992,0.87318490,0.00749403,0.44354839,0.12544803,0.12951168,0.83121289,0.86844614,2
0.81669866,0.89254598,0.00780352,0.43548387,0.16487455,0.14861996,0.78795589,0.85795996,2
0.77639155,0.88383349,0.00738350,0.32661290,0.25806452,0.25690021,0.71162002,0.83889418,2
0.82341651,0.91093901,0.00727297,0.42741935,0.25806452,0.17409766,0.77862595,0.87702574,2
0.84261036,0.92449177,0.00747193,0.41129032,0.20430108,0.17409766,0.76251060,0.89609152,2
0.88579655,0.92642788,0.00740561,0.44354839,0.15770609,0.14861996,0.85496183,0.87702574,1
0.89251440,0.92836399,0.00691927,0.44758065,0.12903226,0.12951168,0.86429177,0.87702574,1
0.85508637,0.87608906,0.00756035,0.44758065,0.24372760,0.19532909,0.84732824,0.85795996,1
0.82053743,0.84898354,0.00853303,0.42338710,0.01075269,0.04670913,0.77862595,0.82840801,1
0.79846449,0.86640852,0.00844460,0.43548387,0.06093190,0.14861996,0.76251060,0.81982841,1
0.80614203,0.85382381,0.00842250,0.43548387,0.11827957,0.12951168,0.77862595,0.83889418,2
0.79270633,0.79186834,0.00906358,0.43951613,0.10752688,0.12951168,0.76251060,0.76167779,1
0.79558541,0.80929332,0.00904147,0.42338710,0.07168459,0.10828025,0.77862595,0.77216397,1
0.80902111,0.81994192,0.00824565,0.43548387,0.15053763,0.21443737,0.77862595,0.81982841,2
0.75623800,0.82865440,0.00762667,0.43951613,0.27956989,0.25690021,0.69465649,0.79122974,2
0.77063340,0.80735721,0.00784773,0.44758065,0.26523297,0.21443737,0.77862595,0.74261201,1
0.78214971,0.81606970,0.00747193,0.43548387,0.09318996,0.14861996,0.77099237,0.76167779,1
0.82821497,0.84995160,0.00647714,0.44758065,0.12903226,0.12951168,0.84732824,0.80171592,1
0.85508637,0.87705712,0.00645504,0.44354839,0.10752688,0.12951168,0.82188295,0.84747378,2
0.83109405,0.87318490,0.00683084,0.43548387,0.18996416,0.21443737,0.78795589,0.85795996,2
0.83973129,0.84995160,0.00641082,0.44354839,0.18637993,0.19532909,0.78795589,0.86844614,2
0.78214971,0.84317522,0.00621187,0.44354839,0.23655914,0.38428875,0.77099237,0.79122974,2
0.76007678,0.80638916,0.00716244,0.44354839,0.32258065,0.29723992,0.73791349,0.76167779,1
0.76583493,0.77541142,0.00780352,0.44354839,0.12186380,0.19532909,0.77099237,0.72449952,1
0.80710173,0.82381413,0.00862145,0.41129032,0.04659498,0.06794055,0.80491942,0.76167779,1
0.83205374,0.82284608,0.00842250,0.44354839,0.15053763,0.23566879,0.83121289,0.81029552,1
0.86564299,0.83639884,0.00760456,0.44354839,0.23297491,0.19532909,0.89058524,0.81982841,1
