"X1","X2","class"
0.841552511,0.869158879,9
0.880365297,0.845794393,10
0.848401826,0.85046729,11
0.824657534,0.803738318,12
0.710502283,0.742990654,13
0.710502283,0.724299065,14
0.747031963,0.752336449,15
0.760730594,0.775700935,16
0.774429224,0.794392523,17
0.915981735,0.88317757,18
0.852054795,0.813084112,19
0.758447489,0.691588785,20
0.671689498,0.663551402,21
0.552968037,0.579439252,22
0.499086758,0.495327103,23
0.354794521,0.38317757,0
0.315981735,0.345794393,1
0.248401826,0.261682243,2
0.268949772,0.261682243,3
0.250684932,0.280373832,4
0.266666667,0.285046729,5
0.330593607,0.345794393,6
0.515525114,0.565420561,7
0.730136986,0.719626168,8
0.826027397,0.822429907,9
0.782648402,0.785046729,10
0.752968037,0.761682243,11
0.709589041,0.719626168,12
0.654794521,0.658878505,13
0.6456621,0.644859813,14
0.677625571,0.682242991,15
0.689041096,0.700934579,16
0.750684932,0.728971963,17
0.853424658,0.845794393,18
0.832876712,0.822429907,19
0.736986301,0.714953271,20
0.709589041,0.640186916,21
0.533789954,0.570093458,22
0.478995434,0.476635514,23
0.402739726,0.420560748,0
0.315981735,0.308411215,1
0.274885845,0.275700935,2
0.274885845,0.280373832,3
0.242922374,0.252336449,4
0.26347032,0.252336449,5
0.284018265,0.280373832,6
0.402739726,0.420560748,7
0.482648402,0.485981308,8
0.610502283,0.602803738,9
0.612785388,0.61682243,10
0.58173516,0.58411215,11
0.548858447,0.556074766,12
0.462100457,0.471962617,13
0.411415525,0.425233645,14
0.413242009,0.41588785,15
0.418721461,0.439252336,16
0.473515982,0.504672897,17
0.633333333,0.658878505,18
0.650228311,0.668224299,19
0.61369863,0.626168224,20
0.504109589,0.53271028,21
0.463926941,0.462616822,22
0.402283105,0.401869159,23
0.329680365,0.336448598,0
0.27716895,0.289719626,1
0.236073059,0.228971963,2
0.201826484,0.186915888,3
0.172146119,0.191588785,4
0.237442922,0.196261682,5
0.228310502,0.228971963,6
0.260273973,0.261682243,7
0.23652968,0.280373832,8
0.336986301,0.331775701,9
0.408675799,0.425233645,10
0.43652968,0.443925234,11
0.40913242,0.434579439,12
0.356621005,0.364485981,13
0.331506849,0.336448598,14
0.308219178,0.345794393,15
0.286757991,0.299065421,16
0.352968037,0.387850467,17
0.517351598,0.523364486,18
0.543835616,0.551401869,19
0.544748858,0.574766355,20
0.501369863,0.490654206,21
0.437442922,0.46728972,22
0.368949772,0.411214953,23
0.306849315,0.308411215,0
0.238356164,0.247663551,1
0.238356164,0.219626168,2
0.206392694,0.205607477,3
0.217808219,0.191588785,4
0.231506849,0.224299065,5
0.31826484,0.317757009,6
0.580821918,0.542056075,7
0.713242009,0.705607477,8
0.829223744,0.817757009,9
0.820091324,0.813084112,10
0.788127854,0.785046729,11
0.747031963,0.738317757,12
0.701369863,0.677570093,13
0.681278539,0.682242991,14
0.688127854,0.691588785,15
0.723744292,0.724299065,16
0.768493151,0.76635514,17
0.864383562,0.859813084,18
0.881278539,0.855140187,19
0.755707763,0.742990654,20
0.691780822,0.696261682,21
0.550228311,0.556074766,22
0.4543379,0.443925234,23
0.43652968,0.453271028,0
0.354794521,0.364485981,1
0.29086758,0.285046729,2
0.273972603,0.26635514,3
0.265296804,0.252336449,4
0.290410959,0.294392523,5
0.37716895,0.373831776,6
0.600456621,0.565420561,7
0.745205479,0.752336449,8
0.891324201,0.878504673,9
0.905022831,0.911214953,10
0.914155251,0.878504673,11
0.900456621,0.841121495,12
0.723287671,0.700934579,13
0.733333333,0.738317757,14
0.737899543,0.728971963,15
0.778995434,0.761682243,16
0.826940639,0.836448598,17
0.9456621,0.920560748,18
0.915981735,0.901869159,19
0.797260274,0.799065421,20
0.710502283,0.691588785,21
0.571232877,0.612149533,22
0.452511416,0.495327103,23
0.419178082,0.420560748,0
0.368493151,0.359813084,1
0.28173516,0.289719626,2
0.289041096,0.261682243,3
0.263926941,0.242990654,4
0.282191781,0.285046729,5
0.334703196,0.364485981,6
0.596347032,0.58411215,7
0.785844749,0.757009346,8
0.856621005,0.88317757,9
0.870319635,0.855140187,10
0.8543379,0.822429907,11
0.799543379,0.799065421,12
0.751598174,0.714953271,13
0.737899543,0.73364486,14
0.72739726,0.719626168,15
0.800456621,0.794392523,16
0.873515982,0.88317757,17
0.914611872,0.920560748,18
0.914611872,0.91588785,19
0.786757991,0.785046729,20
0.70456621,0.705607477,21
0.547031963,0.579439252,22
0.448858447,0.528037383,23
0.438812785,0.448598131,0
0.345205479,0.355140187,1
0.240182648,0.285046729,2
0.263013699,0.271028037,3
0.253881279,0.289719626,4
0.345205479,0.336448598,5
0.374429224,0.38317757,6
0.591324201,0.579439252,7
0.743378995,0.771028037,8
0.866666667,0.901869159,9
0.856621005,0.841121495,10
0.840639269,0.869158879,11
0.788127854,0.827102804,12
0.726484018,0.752336449,13
0.694520548,0.714953271,14
0.756164384,0.757009346,15
0.760730594,0.752336449,16
0.820091324,0.799065421,17
0.943378995,0.925233645,18
0.902283105,0.878504673,19
0.794977169,0.775700935,20
0.701369863,0.696261682,21
0.575799087,0.579439252,22
0.507305936,0.542056075,23
0.429680365,0.448598131,0
0.370319635,0.373831776,1
0.274429224,0.303738318,2
0.274429224,0.280373832,3
0.269863014,0.280373832,4
0.317808219,0.299065421,5
0.36347032,0.359813084,6
0.60913242,0.598130841,7
0.768949772,0.76635514,8
0.86803653,0.88317757,9
0.90913242,0.855140187,10
0.85890411,0.85046729,11
0.827853881,0.808411215,12
0.72283105,0.714953271,13
0.759360731,0.742990654,14
0.754794521,0.73364486,15
0.762557078,0.761682243,16
0.803652968,0.808411215,17
0.881278539,0.901869159,18
0.885844749,0.878504673,19
0.780821918,0.771028037,20
0.708675799,0.686915888,21
0.560273973,0.560747664,22
0.489497717,0.518691589,23
0.395890411,0.411214953,0
0.31369863,0.345794393,1
0.29543379,0.299065421,2
0.26347032,0.289719626,3
0.288584475,0.317757009,4
0.249771689,0.271028037,5
0.297716895,0.308411215,6
0.407305936,0.401869159,7
0.52283105,0.551401869,8
0.646118721,0.677570093,9
0.652968037,0.696261682,10
0.662100457,0.686915888,11
0.598173516,0.644859813,12
0.529680365,0.560747664,13
0.461187215,0.471962617,14
0.484018265,0.490654206,15
0.529680365,0.537383178,16
0.602739726,0.598130841,17
0.668949772,0.705607477,18
0.696347032,0.728971963,19
0.623287671,0.626168224,20
0.543378995,0.546728972,21
0.46347032,0.490654206,22
0.388127854,0.406542056,23
0.328310502,0.35046729,0
0.273515982,0.280373832,1
0.226027397,0.247663551,2
0.197260274,0.219626168,3
0.192694064,0.214953271,4
0.19543379,0.205607477,5
0.259360731,0.247663551,6
0.264840183,0.285046729,7
0.270776256,0.261682243,8
0.361187215,0.378504673,9
0.434246575,0.462616822,10
0.489041096,0.504672897,11
0.493607306,0.5,12
0.435616438,0.448598131,13
0.371689498,0.38317757,14
0.37260274,0.392523364,15
0.378995434,0.387850467,16
0.506849315,0.514018692,17
0.552511416,0.560747664,18
0.571232877,0.574766355,19
0.572146119,0.565420561,20
0.540182648,0.518691589,21
0.476255708,0.485981308,22
0.391780822,0.41588785,23
0.336986301,0.336448598,0
0.250684932,0.252336449,1
0.227853881,0.219626168,2
0.218721461,0.205607477,3
0.232420091,0.219626168,4
0.232420091,0.23364486,5
0.312328767,0.327102804,6
0.552511416,0.53271028,7
0.735616438,0.757009346,8
0.906849315,0.911214953,9
0.925114155,0.948598131,10
0.870319635,0.920560748,11
0.870319635,0.859813084,12
0.776712329,0.799065421,13
0.795890411,0.785046729,14
0.805022831,0.813084112,15
0.832420091,0.836448598,16
0.900913242,0.887850467,17
0.88630137,0.887850467,18
0.863013699,0.85046729,19
0.776255708,0.757009346,20
0.700913242,0.668224299,21
0.591324201,0.574766355,22
0.477625571,0.504672897,23
0.388127854,0.401869159,0
0.289954338,0.299065421,1
0.299086758,0.285046729,2
0.235159817,0.252336449,3
0.244292237,0.252336449,4
0.296803653,0.299065421,5
0.383561644,0.355140187,6
0.557990868,0.579439252,7
0.77716895,0.771028037,8
0.868493151,0.873831776,9
0.916438356,0.920560748,10
0.896803653,0.88317757,11
0.823744292,0.841121495,12
0.752968037,0.76635514,13
0.775799087,0.747663551,14
0.792694064,0.780373832,15
0.769863014,0.771028037,16
0.90456621,0.855140187,17
0.911415525,0.88317757,18
0.879452055,0.864485981,19
0.783561644,0.752336449,20
0.696803653,0.663551402,21
0.578082192,0.588785047,22
0.484931507,0.495327103,23
0.389041096,0.401869159,0
0.328767123,0.345794393,1
0.294520548,0.313084112,2
0.257990868,0.271028037,3
0.260273973,0.280373832,4
0.292237443,0.299065421,5
0.338812785,0.364485981,6
0.587671233,0.588785047,7
0.75890411,0.794392523,8
0.86803653,0.869158879,9
0.874885845,0.859813084,10
0.829223744,0.822429907,11
0.803652968,0.799065421,12
0.725114155,0.705607477,13
0.711415525,0.696261682,14
0.715981735,0.705607477,15
0.761643836,0.76635514,16
0.816438356,0.817757009,17
0.887214612,0.897196262,18
0.887214612,0.869158879,19
0.791324201,0.757009346,20
0.7,0.691588785,21
0.585844749,0.588785047,22
0.533333333,0.551401869,23
0.39086758,0.41588785,0
0.391780822,0.392523364,1
0.295890411,0.303738318,2
0.273059361,0.289719626,3
0.254794521,0.280373832,4
0.309589041,0.322429907,5
0.338356164,0.345794393,6
0.571232877,0.565420561,7
0.785844749,0.775700935,8
0.9,0.887850467,9
0.896347032,0.925233645,10
0.875799087,0.873831776,11
0.846118721,0.845794393,12
0.757077626,0.728971963,13
0.734246575,0.728971963,14
0.763013699,0.752336449,15
0.789954338,0.771028037,16
0.885844749,0.873831776,17
0.917808219,0.897196262,18
0.874429224,0.855140187,19
0.77716895,0.738317757,20
0.717808219,0.677570093,21
0.562557078,0.560747664,22
0.503196347,0.509345794,23
0.411872146,0.420560748,0
0.347945205,0.359813084,1
0.293150685,0.313084112,2
0.274885845,0.280373832,3
0.293150685,0.294392523,4
0.329680365,0.331775701,5
0.370776256,0.364485981,6
0.594520548,0.593457944,7
0.779452055,0.785046729,8
0.907305936,0.901869159,9
0.895890411,0.859813084,10
0.900456621,0.920560748,11
0.857077626,0.817757009,12
0.749771689,0.761682243,13
0.722374429,0.738317757,14
0.749315068,0.76635514,15
0.781278539,0.799065421,16
0.897716895,0.901869159,17
0.915981735,0.897196262,18
0.85890411,0.841121495,19
0.806392694,0.76635514,20
0.685388128,0.696261682,21
0.571232877,0.579439252,22
0.489041096,0.504672897,23
0.420547945,0.41588785,0
0.306392694,0.327102804,1
0.256164384,0.275700935,2
0.269863014,0.26635514,3
0.269863014,0.261682243,4
0.276712329,0.280373832,5
0.307305936,0.313084112,6
0.448858447,0.462616822,7
0.515068493,0.565420561,8
0.652054795,0.663551402,9
0.670319635,0.686915888,10
0.647488584,0.658878505,11
0.597260274,0.61682243,12
0.528767123,0.523364486,13
0.474885845,0.462616822,14
0.436073059,0.453271028,15
0.452054795,0.46728972,16
0.566210046,0.579439252,17
0.664383562,0.677570093,18
0.696347032,0.705607477,19
0.636986301,0.658878505,20
0.538812785,0.546728972,21
0.46803653,0.462616822,22
0.428310502,0.448598131,23
0.357990868,0.355140187,0
0.267123288,0.289719626,1
0.246575342,0.261682243,2
0.225570776,0.228971963,3
0.177625571,0.196261682,4
0.20913242,0.219626168,5
0.252511416,0.238317757,6
0.268493151,0.285046729,7
0.275342466,0.271028037,8
0.371232877,0.373831776,9
0.437442922,0.462616822,10
0.487671233,0.495327103,11
0.469406393,0.495327103,12
0.391780822,0.425233645,13
0.350684932,0.369158879,14
0.352968037,0.359813084,15
0.352968037,0.359813084,16
0.521917808,0.518691589,17
0.545205479,0.565420561,18
0.59543379,0.612149533,19
0.58630137,0.61682243,20
0.501826484,0.556074766,21
0.476712329,0.514018692,22
0.449315068,0.443925234,23
0.324657534,0.359813084,0
0.272146119,0.224299065,1
0.244748858,0.242990654,2
0.221917808,0.23364486,3
0.187671233,0.214953271,4
0.237899543,0.228971963,5
0.342922374,0.355140187,6
0.560273973,0.574766355,7
0.777625571,0.836448598,8
0.902283105,0.920560748,9
0.92283105,0.925233645,10
0.88630137,0.911214953,11
0.838356164,0.855140187,12
0.740182648,0.757009346,13
0.733333333,0.742990654,14
0.751598174,0.775700935,15
0.767579909,0.775700935,16
0.86803653,0.869158879,17
0.897260274,0.855140187,18
0.867579909,0.878504673,19
0.78173516,0.785046729,20
0.678995434,0.696261682,21
0.573972603,0.61682243,22
0.512328767,0.53271028,23
0.376255708,0.392523364,0
0.314611872,0.327102804,1
0.278082192,0.289719626,2
0.255251142,0.257009346,3
0.249771689,0.271028037,4
0.29543379,0.303738318,5
0.352511416,0.369158879,6
0.576255708,0.588785047,7
0.756621005,0.789719626,8
0.87260274,0.887850467,9
0.876255708,0.88317757,10
0.843378995,0.859813084,11
0.793150685,0.827102804,12
0.698173516,0.710280374,13
0.714155251,0.752336449,14
0.72739726,0.747663551,15
0.763926941,0.780373832,16
0.884018265,0.91588785,17
0.911415525,0.906542056,18
0.86347032,0.859813084,19
0.757534247,0.771028037,20
0.723287671,0.719626168,21
0.597716895,0.630841121,22
0.476712329,0.5,23
0.4456621,0.471962617,0
0.366666667,0.364485981,1
0.277625571,0.285046729,2
0.266210046,0.280373832,3
0.269863014,0.289719626,4
0.309589041,0.322429907,5
0.355251142,0.373831776,6
0.593150685,0.61682243,7
0.789497717,0.845794393,8
0.926484018,0.934579439,9
0.903652968,0.925233645,10
0.853424658,0.869158879,11
0.800913242,0.808411215,12
0.716438356,0.728971963,13
0.753881279,0.771028037,14
0.747031963,0.76635514,15
0.781278539,0.803738318,16
0.879452055,0.892523364,17
0.943378995,0.957943925,18
0.874885845,0.88317757,19
0.787214612,0.799065421,20
0.686757991,0.738317757,21
0.59543379,0.635514019,22
0.544292237,0.58411215,23
0.437899543,0.453271028,0
0.330593607,0.359813084,1
0.268949772,0.285046729,2
0.305479452,0.322429907,3
0.282648402,0.299065421,4
0.320091324,0.331775701,5
0.352054795,0.397196262,6
0.632876712,0.607476636,7
0.880821918,0.887850467,8
0.931050228,0.948598131,9
0.917351598,0.925233645,10
0.903652968,0.901869159,11
0.873972603,0.869158879,12
0.766666667,0.789719626,13
0.746118721,0.771028037,14
0.778082192,0.803738318,15
0.788127854,0.799065421,16
0.93652968,0.953271028,17
0.92283105,0.920560748,18
0.88630137,0.906542056,19
0.776712329,0.780373832,20
0.701369863,0.700934579,21
0.580365297,0.593457944,22
0.532420091,0.551401869,23
0.408675799,0.443925234,0
0.340182648,0.355140187,1
0.294520548,0.289719626,2
0.237442922,0.242990654,3
0.21369863,0.238317757,4
0.275342466,0.285046729,5
0.292237443,0.299065421,6
0.365296804,0.345794393,7
0.413242009,0.411214953,8
0.52283105,0.490654206,9
0.561643836,0.58411215,10
0.567579909,0.602803738,11
0.533333333,0.537383178,12
0.455707763,0.471962617,13
0.412328767,0.41588785,14
0.444292237,0.439252336,15
0.437442922,0.443925234,16
0.572146119,0.556074766,17
0.608675799,0.593457944,18
0.620091324,0.61682243,19
0.583561644,0.574766355,20
0.565296804,0.556074766,21
0.483105023,0.495327103,22
0.419178082,0.420560748,23
0.334703196,0.355140187,0
0.27260274,0.294392523,1
0.238356164,0.247663551,2
0.236073059,0.224299065,3
0.220091324,0.205607477,4
0.229223744,0.224299065,5
0.27716895,0.275700935,6
0.375342466,0.392523364,7
0.452968037,0.46728972,8
0.521461187,0.53271028,9
0.551141553,0.588785047,10
0.535159817,0.570093458,11
0.496347032,0.514018692,12
0.448401826,0.457943925,13
0.420547945,0.439252336,14
0.412785388,0.41588785,15
0.431050228,0.462616822,16
0.57260274,0.579439252,17
0.633333333,0.654205607,18
0.663013699,0.682242991,19
0.580821918,0.602803738,20
0.535159817,0.551401869,21
0.471232877,0.457943925,22
0.421004566,0.420560748,23
0.364383562,0.341121495,0
0.256621005,0.26635514,1
0.215525114,0.23364486,2
0.201826484,0.205607477,3
0.178995434,0.177570093,4
0.194977169,0.205607477,5
0.252054795,0.261682243,6
0.279452055,0.308411215,7
0.274885845,0.299065421,8
0.402739726,0.406542056,9
0.434703196,0.471962617,10
0.471232877,0.495327103,11
0.457534247,0.490654206,12
0.421004566,0.448598131,13
0.361643836,0.373831776,14
0.357077626,0.387850467,15
0.366210046,0.392523364,16
0.462100457,0.471962617,17
0.567123288,0.598130841,18
0.615068493,0.621495327,19
0.578538813,0.607476636,20
0.542009132,0.560747664,21
0.448401826,0.495327103,22
0.421004566,0.425233645,23
0.338812785,0.355140187,0
0.270319635,0.280373832,1
0.208219178,0.23364486,2
0.212785388,0.23364486,3
0.215525114,0.23364486,4
0.262557078,0.289719626,5
0.363013699,0.359813084,6
0.579908676,0.565420561,7
0.771689498,0.775700935,8
0.901826484,0.892523364,9
0.881278539,0.892523364,10
0.849315068,0.878504673,11
0.826484018,0.845794393,12
0.705479452,0.76635514,13
0.698630137,0.76635514,14
0.710045662,0.742990654,15
0.769406393,0.771028037,16
0.888127854,0.887850467,17
0.938356164,0.906542056,18
0.863013699,0.878504673,19
0.771689498,0.761682243,20
0.732876712,0.705607477,21
0.599086758,0.593457944,22
0.528310502,0.537383178,23
0.40913242,0.401869159,0
0.341552511,0.317757009,1
0.289041096,0.289719626,2
0.330136986,0.313084112,3
0.325570776,0.327102804,4
0.300456621,0.313084112,5
0.365296804,0.322429907,6
0.594977169,0.588785047,7
0.805022831,0.831775701,8
0.868949772,0.897196262,9
0.891780822,0.906542056,10
0.857534247,0.869158879,11
0.818721461,0.827102804,12
0.684931507,0.761682243,13
0.7456621,0.780373832,14
0.816438356,0.85046729,15
0.862100457,0.887850467,16
0.928310502,0.995327103,17
0.967123288,0.995327103,18
0.935159817,0.943925234,19
0.818721461,0.859813084,20
0.773059361,0.724299065,21
0.608675799,0.640186916,22
0.565296804,0.593457944,23
0.445205479,0.46728972,0
0.363926941,0.373831776,1
0.270319635,0.308411215,2
0.325114155,0.317757009,3
0.300913242,0.289719626,4
0.326940639,0.313084112,5
0.393607306,0.364485981,6
0.628310502,0.602803738,7
0.807762557,0.892523364,8
0.908219178,0.971962617,9
0.889954338,0.920560748,10
0.862557078,0.88317757,11
0.837442922,0.855140187,12
0.743835616,0.761682243,13
0.768949772,0.785046729,14
0.78173516,0.817757009,15
0.861643836,0.88317757,16
0.896803653,0.953271028,17
0.952968037,0.962616822,18
0.909589041,0.929906542,19
0.796803653,0.808411215,20
0.743835616,0.757009346,21
0.6456621,0.677570093,22
0.5543379,0.570093458,23
0.42283105,0.434579439,0
0.338356164,0.364485981,1
0.308675799,0.336448598,2
0.292694064,0.289719626,3
0.283561644,0.299065421,4
0.342922374,0.359813084,5
0.38630137,0.397196262,6
0.643378995,0.644859813,7
0.919634703,0.934579439,8
0.915068493,0.976635514,9
0.931050228,0.953271028,10
0.942465753,0.957943925,11
0.912785388,0.91588785,12
0.798630137,0.817757009,13
0.826027397,0.822429907,14
0.862557078,0.887850467,15
0.876255708,0.911214953,16
0.921917808,0.953271028,17
0.974429224,0.985981308,18
0.910502283,0.920560748,19
0.796347032,0.803738318,20
0.718721461,0.73364486,21
0.58630137,0.598130841,22
0.538356164,0.556074766,23
0.393150685,0.420560748,0
0.351598174,0.359813084,1
0.287671233,0.308411215,2
0.260273973,0.280373832,3
0.278538813,0.275700935,4
0.311872146,0.308411215,5
0.346118721,0.369158879,6
0.631506849,0.598130841,7
0.868949772,0.91588785,8
0.926027397,0.939252336,9
0.944292237,0.943925234,10
0.907762557,0.911214953,11
0.839269406,0.873831776,12
0.786757991,0.789719626,13
0.757990868,0.780373832,14
0.78173516,0.799065421,15
0.84109589,0.831775701,16
0.914155251,0.906542056,17
0.891324201,0.91588785,18
0.891324201,0.873831776,19
0.762557078,0.747663551,20
0.680365297,0.682242991,21
0.570776256,0.598130841,22
0.51826484,0.53271028,23
0.466666667,0.387850467,0
0.338812785,0.336448598,1
0.302283105,0.308411215,2
0.3,0.313084112,3
0.274885845,0.294392523,4
0.3,0.322429907,5
0.325114155,0.336448598,6
0.48173516,0.457943925,7
0.611872146,0.635514019,8
0.700913242,0.710280374,9
0.737442922,0.738317757,10
0.714611872,0.705607477,11
0.650684932,0.682242991,12
0.563926941,0.602803738,13
0.520547945,0.546728972,14
0.506849315,0.551401869,15
0.538812785,0.570093458,16
0.671232877,0.696261682,17
0.676712329,0.710280374,18
0.723287671,0.73364486,19
0.652968037,0.668224299,20
0.561643836,0.588785047,21
0.496803653,0.518691589,22
0.416894977,0.443925234,23
0.359817352,0.38317757,0
0.31826484,0.313084112,1
0.26347032,0.26635514,2
0.226940639,0.228971963,3
0.190410959,0.196261682,4
0.226940639,0.228971963,5
0.25890411,0.261682243,6
0.3,0.303738318,7
0.378995434,0.392523364,8
0.438356164,0.411214953,9
0.506849315,0.523364486,10
0.529680365,0.542056075,11
0.543378995,0.528037383,12
0.447488584,0.476635514,13
0.399543379,0.411214953,14
0.417808219,0.420560748,15
0.420091324,0.420560748,16
0.511415525,0.542056075,17
0.612785388,0.607476636,18
0.617351598,0.64953271,19
0.605022831,0.621495327,20
0.547031963,0.58411215,21
0.50913242,0.53271028,22
0.431506849,0.462616822,23
0.300913242,0.355140187,0
0.280365297,0.289719626,1
0.234703196,0.23364486,2
0.225570776,0.228971963,3
0.239269406,0.23364486,4
0.282648402,0.289719626,5
0.321461187,0.341121495,6
0.57260274,0.579439252,7
0.848858447,0.864485981,8
0.885388128,0.887850467,9
0.869406393,0.878504673,10
0.846575342,0.845794393,11
0.832876712,0.817757009,12
0.755251142,0.73364486,13
0.746118721,0.714953271,14
0.736986301,0.724299065,15
0.751598174,0.761682243,16
0.842922374,0.859813084,17
0.902283105,0.897196262,18
0.842922374,0.878504673,19
0.758447489,0.794392523,20
0.671689498,0.691588785,21
0.573515982,0.626168224,22
0.509589041,0.537383178,23
0.425114155,0.439252336,0
0.331506849,0.331775701,1
0.292694064,0.303738318,2
0.278995434,0.280373832,3
0.265296804,0.289719626,4
0.330593607,0.336448598,5
0.376255708,0.38317757,6
0.57260274,0.598130841,7
0.892237443,0.897196262,8
0.905936073,0.91588785,9
0.889954338,0.88317757,10
0.846575342,0.85046729,11
0.789497717,0.785046729,12
0.721004566,0.724299065,13
0.721004566,0.738317757,14
0.723287671,0.742990654,15
0.757534247,0.771028037,16
0.873972603,0.859813084,17
0.908219178,0.920560748,18
0.848858447,0.864485981,19
0.775799087,0.803738318,20
0.695890411,0.705607477,21
0.56803653,0.598130841,22
0.524657534,0.565420561,23
0.435616438,0.448598131,0
0.301826484,0.345794393,1
0.287214612,0.285046729,2
0.303196347,0.299065421,3
0.268949772,0.280373832,4
0.291780822,0.299065421,5
0.38173516,0.378504673,6
0.578082192,0.607476636,7
0.789497717,0.794392523,8
0.876255708,0.887850467,9
0.846575342,0.859813084,10
0.828310502,0.831775701,11
0.784931507,0.808411215,12
0.708219178,0.719626168,13
0.721917808,0.757009346,14
0.730136986,0.742990654,15
0.752968037,0.76635514,16
0.832876712,0.827102804,17
0.901369863,0.906542056,18
0.889954338,0.887850467,19
0.768949772,0.789719626,20
0.695890411,0.710280374,21
0.593150685,0.612149533,22
0.506392694,0.53271028,23
0.410958904,0.448598131,0
0.352511416,0.364485981,1
0.30913242,0.331775701,2
0.28173516,0.294392523,3
0.26803653,0.271028037,4
0.293150685,0.303738318,5
0.366210046,0.38317757,6
0.601369863,0.635514019,7
0.78173516,0.803738318,8
0.859360731,0.887850467,9
0.882191781,0.892523364,10
0.81826484,0.855140187,11
0.78630137,0.813084112,12
0.723744292,0.747663551,13
0.745205479,0.775700935,14
0.78173516,0.817757009,15
0.8,0.831775701,16
0.900456621,0.920560748,17
0.895890411,0.906542056,18
0.850228311,0.873831776,19
0.738356164,0.752336449,20
0.678995434,0.640186916,21
0.594520548,0.61682243,22
0.532876712,0.551401869,23
0.406849315,0.439252336,0
0.371689498,0.369158879,1
0.312785388,0.303738318,2
0.269406393,0.289719626,3
0.276255708,0.294392523,4
0.324200913,0.322429907,5
0.361643836,0.373831776,6
0.564840183,0.570093458,7
0.829680365,0.855140187,8
0.889041096,0.892523364,9
0.898173516,0.911214953,10
0.850228311,0.855140187,11
0.781278539,0.799065421,12
0.728767123,0.742990654,13
0.715068493,0.705607477,14
0.717351598,0.73364486,15
0.712785388,0.714953271,16
0.831506849,0.845794393,17
0.808675799,0.803738318,18
0.765296804,0.785046729,19
0.701369863,0.705607477,20
0.635159817,0.630841121,21
0.530136986,0.551401869,22
0.507305936,0.518691589,23
0.408219178,0.439252336,0
0.312328767,0.317757009,1
0.271232877,0.285046729,2
0.243835616,0.252336449,3
0.312328767,0.238317757,4
0.250684932,0.26635514,5
0.287214612,0.289719626,6
0.414155251,0.369158879,7
0.523744292,0.528037383,8
0.571689498,0.570093458,9
0.608219178,0.598130841,10
0.567123288,0.598130841,11
0.539726027,0.546728972,12
0.480365297,0.481308411,13
0.452968037,0.443925234,14
0.4456621,0.448598131,15
0.42283105,0.448598131,16
0.573515982,0.621495327,17
0.610045662,0.644859813,18
0.614611872,0.64953271,19
0.568949772,0.593457944,20
0.547488584,0.565420561,21
0.478995434,0.504672897,22
0.396803653,0.420560748,23
0.355707763,0.359813084,0
0.282648402,0.275700935,1
0.223287671,0.242990654,2
0.189954338,0.205607477,3
0.120091324,0.182242991,4
0.207305936,0.205607477,5
0.241552511,0.252336449,6
0.275799087,0.294392523,7
0.312328767,0.336448598,8
0.442465753,0.439252336,9
0.472146119,0.490654206,10
0.483561644,0.481308411,11
0.458447489,0.481308411,12
0.389954338,0.448598131,13
0.35890411,0.38317757,14
0.378538813,0.406542056,15
0.39086758,0.411214953,16
0.548401826,0.574766355,17
0.568949772,0.588785047,18
0.587214612,0.61682243,19
0.566666667,0.58411215,20
0.486757991,0.5,21
0.405936073,0.429906542,22
0.371689498,0.378504673,23
0.302739726,0.327102804,0
0.273059361,0.280373832,1
0.24109589,0.257009346,2
0.21369863,0.210280374,3
0.19086758,0.200934579,4
0.193150685,0.210280374,5
0.202283105,0.238317757,6
0.252511416,0.261682243,7
0.289041096,0.294392523,8
0.286757991,0.271028037,9
0.366666667,0.364485981,10
0.394063927,0.397196262,11
0.368949772,0.364485981,12
0.327853881,0.322429907,13
0.246575342,0.219626168,14
0.228310502,0.214953271,15
0.278538813,0.242990654,16
0.331050228,0.317757009,17
0.431506849,0.434579439,18
0.431506849,0.448598131,19
0.4543379,0.457943925,20
0.417808219,0.429906542,21
0.365296804,0.387850467,22
0.321004566,0.336448598,23
0.306849315,0.280373832,0
0.226940639,0.224299065,1
0.185844749,0.191588785,2
0.172146119,0.177570093,3
0.167579909,0.158878505,4
0.176712329,0.191588785,5
0.206392694,0.210280374,6
0.25890411,0.261682243,7
0.307305936,0.308411215,8
0.279908676,0.275700935,9
0.375799087,0.364485981,10
0.407762557,0.411214953,11
0.439726027,0.434579439,12
0.364383562,0.369158879,13
0.323287671,0.336448598,14
0.318721461,0.317757009,15
0.314155251,0.303738318,16
0.368949772,0.392523364,17
0.478538813,0.476635514,18
0.480821918,0.485981308,19
0.489954338,0.495327103,20
0.473972603,0.476635514,21
0.416894977,0.439252336,22
0.350684932,0.359813084,23
0.286757991,0.313084112,0
0.250228311,0.252336449,1
0.197716895,0.200934579,2
0.193150685,0.191588785,3
0.19543379,0.172897196,4
0.20456621,0.210280374,5
0.261643836,0.271028037,6
0.405479452,0.406542056,7
0.576712329,0.598130841,8
0.645205479,0.658878505,9
0.69086758,0.700934579,10
0.679452055,0.668224299,11
0.652054795,0.644859813,12
0.569863014,0.551401869,13
0.537899543,0.528037383,14
0.547031963,0.528037383,15
0.565296804,0.574766355,16
0.62739726,0.705607477,17
0.718721461,0.738317757,18
0.707305936,0.710280374,19
0.592694064,0.593457944,20
0.547031963,0.551401869,21
0.448858447,0.471962617,22
0.389497717,0.41588785,23
0.302283105,0.317757009,0
